id,uf_id,name,populacao,regiao,INEAB,INEAB_FAIXA,COBERTURA_AB,COBERTURA_AB_FAIXA,COBERTURA_AB_NOTA,PORCENTAGEM_POP_SUS,PORCENTAGEM_POP_SUS_FAIXA,PORCENTAGEM_POP_SUS_OBS,PORCENTAGEM_POP_SUS_NOTA,MORT_DCNT,MORT_DCNT_FAIXA,MORT_DCNT_NOTA,MORT_MAT,MORT_MAT_FAIXA,MORT_MAT_NOTA,MORT_INF,MORT_INF_FAIXA,MORT_INF_NOTA,VACINACAO,VACINACAO_FAIXA,VACINACAO_OBS,ORC_PERCAP,ORC_PERCAP_FAIXA,ORC_PERCAP_OBS,ORC_PERCAP_NOTA,EMENDAS_PERCAP,EMENDAS_PERCAP_FAIXA,EMENDAS_TOTAL
35104,35,RIO CLARO,256.792,Sudeste,"0,3960602355",Baixa,"0,8301839799",Média,"0,6","0,565800336",Muito Baixa,,"0,2","179,5227266",Alta,"0,8","3126,071147",Média,"0,6","7,238850845",Alta,"0,8","0,82",Baixa,,"1387,746259",Alta,,"0,8","15,21444204",Baixa,"  3.906.947,00 "
35111,35,ALTA PAULISTA,131.475,Sudeste,"0,5164723331",Alta,"0,9318577179",Alta,"0,4","0,860787222",Média,,"0,6","204,6016353",Muito Alta,1,"3718,66343",Alta,"0,8","2,334448657",Muito Baixa,"0,2","0,99",Muito Alta,,"1454,248834",Alta,,"0,8","28,89629812",Média,"  3.756.172,00 "
35112,35,ALTA SOROCABANA,405.906,Sudeste,"0,4861036792",Alta,"0,8391005197",Média,"0,6","0,675143999",Muito Baixa,,"0,2","177,38097",Alta,"0,8","3430,808689",Alta,"0,8","10,89426131",Muito Alta,1,"0,93",Alta,,"1106,739092",Muito Baixa,,"0,2","15,52788219",Baixa,"  6.167.504,00 "
35113,35,ALTO CAPIVARI,56.401,Sudeste,"0,5043410578",Alta,"0,9991343721",Alta,"0,4","0,764153118",Baixa,,"0,4","193,2589848",Muito Alta,1,"4161,990788",Muito Alta,1,"0,827129859",Muito Baixa,"0,2","0,98",Muito Alta,,"1538,011606",Muito Alta,,1,"34,65413734",Alta,"  1.954.528,00 "
35114,35,EXTREMO OESTE PAULISTA,88.009,Sudeste,"0,4765662603",Alta,"0,8857494349",Média,"0,6","0,821665966",Baixa,,"0,4","184,0720835",Alta,"0,8","3447,221428",Alta,"0,8","2,628918588",Muito Baixa,"0,2","0,82",Baixa,,"1165,591901",Baixa,,"0,4","27,58950789",Média,"  2.428.125,00 "
35115,35,PONTAL DO PARANAPANEMA,63.454,Sudeste,"0,5012733634",Alta,"0,9835718229",Alta,"0,4","0,835455606",Baixa,,"0,4","214,3284899",Muito Alta,1,"3394,409025",Alta,"0,8","2,17155266",Muito Baixa,"0,2","1,02",Muito Alta,,"1526,590254",Alta,,"0,8","59,13182944",Muito Alta,"  2.720.892,00 "
35121,35,VALE DO RIBEIRA,277.869,Sudeste,"0,6550165726",Muito Alta,"0,9259912172",Alta,"0,4","0,90974524",Média,,"0,6","200,8140527",Muito Alta,1,"3421,167257",Alta,"0,8","9,345730688",Muito Alta,1,"0,95",Alta,,"1258,194058",Baixa,,"0,4","29,78008056",Média,"  8.154.471,00 "
35131,35,HORIZONTE VERDE,413.702,Sudeste,"0,3640030747",Baixa,"0,5094313994",Muito Baixa,1,"0,568754804",Muito Baixa,,"0,2","175,9720765",Média,"0,6","3235,585144",Média,"0,6","4,222926422",Baixa,"0,4","0,75",Muito Baixa,,"1147,308187",Muito Baixa,,"0,2","19,38387395",Baixa,"  7.096.979,00 "
35132,35,AQUIFERO GUARANI,914.748,Sudeste,"0,4117596322",Média,"0,7100566597",Baixa,"0,8","0,556431935",Muito Baixa,,"0,2","167,3684993",Média,"0,6","3479,649305",Alta,"0,8","8,995314585",Muito Alta,1,"0,86",Média,,"1140,24702",Muito Baixa,,"0,2","7,079293969",Muito Baixa,"  6.475.770,00 "
35133,35,VALE DAS CACHOEIRAS,135.941,Sudeste,"0,3939539947",Baixa,"0,9889032078",Alta,"0,4","0,787907989",Baixa,,"0,4","191,9950567",Alta,"0,8","3212,456323",Média,"0,6","1,656841249",Muito Baixa,"0,2","0,81",Baixa,,"1338,055",Média,,"0,6","48,7136117",Muito Alta,"  5.028.219,00 "
35141,35,BAIXA MOGIANA,329.537,Sudeste,"0,565926072",Muito Alta,"0,7510270277",Baixa,"0,8","0,658053572",Muito Baixa,,"0,2","212,4192428",Muito Alta,1,"3705,778681",Alta,"0,8","9,136189113",Muito Alta,1,"0,75",Muito Baixa,,"1303,814557",Média,,"0,6","7,382834447",Muito Baixa,"  2.349.528,00 "
35142,35,MANTIQUEIRA,268.350,Sudeste,"0,3867531209",Baixa,"0,8701866012",Média,"0,6","0,666815726",Muito Baixa,,"0,2","192,2861934",Alta,"0,8","3693,747687",Alta,"0,8","1,230462679",Muito Baixa,"0,2","0,88",Média,,"1280,944134",Baixa,,"0,4","31,74174026",Média,"  8.517.896,00 "
35143,35,RIO PARDO,206.530,Sudeste,"0,4958804048",Alta,"0,8292374164",Média,"0,6","0,751333947",Baixa,,"0,4","226,6014623",Muito Alta,1,"3932,551151",Muito Alta,1,"1,946398372",Muito Baixa,"0,2","0,93",Alta,,"1156,734381",Baixa,,"0,4","13,64750637",Muito Baixa,"  2.523.847,00 "
35151,35,CATANDUVA,298.375,Sudeste,"0,4391048848",Média,"0,9335115958",Alta,"0,4","0,665310432",Muito Baixa,,"0,2","183,9966485",Alta,"0,8","3543,992092",Alta,"0,8","7,492174325",Alta,"0,8","0,9",Alta,,"1326,436042",Média,,"0,6","28,48417722",Média,"  7.695.855,00 "
35152,35,SANTA FE DO SUL,52.794,Sudeste,"0,311570633",Muito Baixa,1,Completa,"0,2","0,819922718",Baixa,,"0,4","183,733",Alta,"0,8","2598,007663",Muito Baixa,"0,2","3,000110789",Muito Baixa,"0,2",1,Muito Alta,,"1461,138148",Alta,,"0,8","71,3623292",Muito Alta,"  3.493.971,00 "
35153,35,JALES,102.341,Sudeste,"0,486280181",Alta,"0,9978649946",Alta,"0,4","0,810466968",Baixa,,"0,4","188,58522",Alta,"0,8","5284,540276",Muito Alta,1,"3,059207279",Muito Baixa,"0,2","1,03",Muito Alta,,"1427,268339",Alta,,"0,8","72,01988454",Muito Alta,"  6.063.066,00 "
35154,35,FERNANDOPOLIS,121.570,Sudeste,"0,4025746484",Média,1,Completa,"0,2","0,805149297",Baixa,,"0,4","175,2076993",Média,"0,6","3732,495316",Alta,"0,8","3,163226783",Baixa,"0,4","0,99",Muito Alta,,"1443,583695",Alta,,"0,8","39,84253516",Alta,"  4.843.657,00 "
35155,35,SAO JOSE DO RIO PRETO,765.528,Sudeste,"0,3392919919",Baixa,"0,8478448461",Média,"0,6","0,605878557",Muito Baixa,,"0,2","151,6600307",Baixa,"0,4","3402,718618",Alta,"0,8","5,685228703",Média,"0,6","0,95",Alta,,"1138,015583",Muito Baixa,,"0,2","13,82263182",Muito Baixa,"  10.006.217,00 "
35156,35,JOSE BONIFACIO,101.427,Sudeste,"0,4544746468",Média,"0,9314699179",Alta,"0,4","0,710116636",Muito Baixa,,"0,2","162,6785767",Baixa,"0,4","72820,51282",Muito Alta,1,"8,547008547",Alta,"0,8","0,95",Alta,,"1464,455556",Alta,,"0,8","40,55487778",Alta,"  3.703.147,00 "
35157,35,VOTUPORANGA,198.031,Sudeste,"0,3938574264",Baixa,"0,9749399716",Alta,"0,4","0,729365604",Muito Baixa,,"0,2","177,2449768",Média,"0,6","2986,324924",Média,"0,6","5,587768209",Média,"0,6","0,94",Alta,,"1365,691957",Média,,"0,6","33,52280595",Alta,"  6.507.313,00 "
35161,35,ITAPETININGA,496.205,Sudeste,"0,4812611723",Alta,"0,7528571951",Baixa,"0,8","0,802101954",Baixa,,"0,4","177,5475862",Alta,"0,8","2761,356468",Baixa,"0,4","3,61720983",Baixa,"0,4","0,88",Média,,"1228,146388",Baixa,,"0,4","15,15711047",Baixa,"  7.521.034,00 "
35162,35,ITAPEVA,273.230,Sudeste,"0,6487009479",Muito Alta,"0,8755779129",Média,"0,6","0,900973539",Média,,"0,6","189,5838671",Alta,"0,8","3046,763917",Média,"0,6","8,714726512",Muito Alta,1,"0,92",Alta,,"1365,357982",Média,,"0,6","35,56905171",Alta,"  9.718.532,00 "
35163,35,SOROCABA,1.779.685,Sudeste,"0,4456710935",Média,"0,4841932904",Muito Baixa,1,"0,61898763",Muito Baixa,,"0,2","170,5919868",Média,"0,6","3247,691387",Média,"0,6","8,649623388",Alta,"0,8","0,79",Muito Baixa,,"1134,994404",Muito Baixa,,"0,2","14,82485787",Baixa,"  25.706.689,00 "
35171,35,ALTO VALE DO PARAIBA,1.086.687,Sudeste,"0,3182257265",Muito Baixa,"0,7217443265",Baixa,"0,8","0,568260226",Muito Baixa,,"0,2","155,9786765",Baixa,"0,4","2985,081815",Baixa,"0,4","7,192283231",Média,"0,6","0,69",Muito Baixa,,"1213,272299",Baixa,,"0,4","14,40574001",Baixa,"  5.547.953,00 "
35172,35,CIRCUITO DA FE E VALE HISTORICO,454.993,Sudeste,"0,528091641",Alta,"0,7290951794",Baixa,"0,8","0,776605354",Baixa,,"0,4","189,8930313",Alta,"0,8","2884,586893",Baixa,"0,4","7,258464066",Alta,"0,8","0,81",Baixa,,"1239,330732",Baixa,,"0,4","14,66949153",Baixa,"  5.409.375,00 "
35173,35,LITORAL NORTE,344.329,Sudeste,"0,4566732398",Média,"0,9955586912",Alta,"0,4","0,845691185",Média,,"0,6","167,8627127",Média,"0,6","2637,480131",Muito Baixa,"0,2","8,075391076",Alta,"0,8","0,9",Média,,"2272,550304",Muito Alta,,1,"40,42957708",Alta,"  12.508.709,00 "
35174,35,VALE DO PARAIBA/REGIAO SERRANA,620.044,Sudeste,"0,4914515744",Alta,"0,7094405276",Baixa,"0,8","0,722722904",Muito Baixa,,"0,2","175,7939759",Média,"0,6","3037,046034",Média,"0,6","7,572269761",Alta,"0,8","0,77",Muito Baixa,,"1284,622143",Baixa,,"0,4","11,79294384",Muito Baixa,"  7.228.025,00 "
41001,41,1ª RS PARANAGUA,301.405,Sul,"0,5234562798",Alta,"0,9173574753",Alta,"0,4","0,793115575",Baixa,,"0,4","195,4181251",Alta,"0,8","3046,955024",Alta,"0,8","6,605498543",Alta,"0,8","0,7",Muito Baixa,,"1210,840819",Média,,"0,6","21,18534198",Muito Baixa,"  6.385.368,00 "
41002,41,2ª RS METROPOLITANA,3.559.366,Sul,"0,3477621576",Muito Baixa,"0,8475286118",Média,"0,6","0,599589927",Muito Baixa,,"0,2","149,324346",Muito Baixa,"0,2","3491,868723",Muito Alta,1,"6,132920041",Média,"0,6","0,85",Baixa,,"1097,257875",Baixa,,"0,4","11,97923928",Muito Baixa,"  42.638.497,00 "
41003,41,3ª RS PONTA GROSSA,635.581,Sul,"0,4450446757",Média,"0,9004311363",Alta,"0,4","0,767318406",Baixa,,"0,4","170,2379398",Média,"0,6","3303,456317",Muito Alta,1,"6,136333938",Média,"0,6","0,83",Baixa,,"834,5897009",Muito Baixa,,"0,2","23,09612387",Muito Baixa,"  12.446.224,00 "
41004,41,4ª RS IRATI,164.469,Sul,"0,4002132925",Baixa,"0,8589279063",Média,"0,6","0,909575665",Média,,"0,6","187,2693334",Alta,"0,8","1972,414594",Muito Baixa,"0,2","3,515414634",Muito Baixa,"0,2","0,93",Alta,,"1045,720373",Muito Baixa,,"0,2","57,45238727",Alta,"  9.089.772,00 "
41005,41,5ª RS GUARAPUAVA,451.723,Sul,"0,4139504077",Baixa,"0,9729231629",Alta,"0,4","0,899892191",Média,,"0,6","168,6874478",Média,"0,6","2604,184176",Baixa,"0,4","5,979460402",Média,"0,6","0,86",Média,,"964,2315647",Muito Baixa,,"0,2","56,65351873",Alta,"  25.415.505,00 "
41006,41,6ª RS UNIAO DA VITORIA,162.553,Sul,"0,5012725696",Alta,"0,9153960819",Alta,"0,4","0,895129589",Média,,"0,6","193,1677668",Alta,"0,8","2105,951041",Muito Baixa,"0,2","7,721269739",Muito Alta,1,"0,99",Muito Alta,,"1087,755602",Baixa,,"0,4","56,52663439",Alta,"  9.188.574,00 "
41007,41,7ª RS PATO BRANCO,279.813,Sul,"0,4646375973",Média,"0,9222514146",Alta,"0,4","0,801099306",Baixa,,"0,4","159,0347839",Baixa,"0,4","2540,590382",Baixa,"0,4","8,87594254",Muito Alta,1,"0,96",Muito Alta,,"1667,988884",Muito Alta,,1,"61,40382342",Alta,"  16.984.973,00 "
41008,41,8ª RS FRANCISCO BELTRAO,382.856,Sul,"0,4115688927",Baixa,"0,9904630266",Alta,"0,4","0,894714984",Média,,"0,6","149,1422362",Muito Baixa,"0,2","2635,186417",Baixa,"0,4","5,593501075",Média,"0,6","0,97",Muito Alta,,"1494,530867",Muito Alta,,1,"74,99914185",Muito Alta,"  28.403.900,00 "
41009,41,9ª RS FOZ DO IGUACU,443.395,Sul,"0,4493062394",Média,"0,9872159861",Alta,"0,4","0,77466593",Baixa,,"0,4","166,4430136",Média,"0,6","2640,036456",Baixa,"0,4","7,048063499",Alta,"0,8","0,8",Baixa,,"1440,721685",Muito Alta,,1,"19,36447697",Muito Baixa,"  7.310.884,00 "
41010,41,10ª RS CASCAVEL,576.817,Sul,"0,4255117654",Média,"0,9866836424",Alta,"0,4","0,787984751",Baixa,,"0,4","148,0538888",Muito Baixa,"0,2","3255,512721",Alta,"0,8","6,416578731",Alta,"0,8","0,89",Média,,"1172,34799",Média,,"0,6","28,92534201",Baixa,"  16.684.629,00 "
41011,41,11ª RS CAMPO MOURAO,341.931,Sul,"0,5562150258",Alta,"0,9706461823",Alta,"0,4","0,817963273",Baixa,,"0,4","198,5780757",Muito Alta,1,"2682,68848",Baixa,"0,4","8,844677093",Muito Alta,1,"0,9",Alta,,"1426,784768",Alta,,"0,8","79,02435804",Muito Alta,"  26.813.992,00 "
41012,41,12ª RS UMUARAMA,289.980,Sul,"0,548466308",Alta,"0,9947770898",Alta,"0,4","0,884623077",Média,,"0,6","179,6675633",Média,"0,6","2767,794525",Média,"0,6","6,933224033",Alta,"0,8","0,93",Alta,,"1668,866866",Muito Alta,,1,"67,44068659",Alta,"  19.350.419,00 "
41013,41,13ª RS CIANORTE,153.870,Sul,"0,3531526613",Muito Baixa,"0,9678935195",Alta,"0,4","0,84083967",Média,,"0,6","152,7263274",Baixa,"0,4","2289,229648",Muito Baixa,"0,2","3,768813783",Baixa,"0,4","0,97",Muito Alta,,"1566,363669",Muito Alta,,1,"56,10520863",Alta,"  8.339.366,00 "
41014,41,14ª RS PARANAVAI,272.724,Sul,"0,6041290095",Muito Alta,"0,983402609",Alta,"0,4","0,839068069",Média,,"0,6","187,3689151",Alta,"0,8","3031,666119",Alta,"0,8","7,700099144",Muito Alta,1,"0,99",Muito Alta,,"1402,833137",Alta,,"0,8","107,3598305",Muito Alta,"  19.407.866,00 "
41015,41,15ª RS MARINGA,865.048,Sul,"0,3949324199",Baixa,"0,8810528883",Média,"0,6","0,636987774",Muito Baixa,,"0,2","157,6791114",Baixa,"0,4","2839,570173",Média,"0,6","7,421927008",Muito Alta,1,"0,85",Baixa,,"1141,743835",Baixa,Calculo realizado sem os municípios com informações do ano de 2023 indisponíveis,"0,4","32,60518954",Baixa,"  28.205.054,00 "
41016,41,16ª RS APUCARANA,376.371,Sul,"0,563401803",Muito Alta,"0,9918728539",Alta,"0,4","0,853639095",Média,,"0,6","180,4070983",Média,"0,6","4231,324758",Muito Alta,1,"6,815328784",Alta,"0,8","0,86",Média,,"1167,684146",Média,,"0,6","43,36338613",Média,"  16.320.721,00 "
41017,41,17ª RS LONDRINA,943.839,Sul,"0,4981276892",Alta,"0,7838634504",Baixa,"0,8","0,673145526",Muito Baixa,,"0,2","164,1169733",Baixa,"0,4","3230,23425",Alta,"0,8","8,649963071",Muito Alta,1,"0,88",Média,,"1236,596476",Média,,"0,6","30,53429769",Baixa,"  28.819.461,00 "
41018,41,18ª RS CORNELIO PROCOPIO,214.399,Sul,"0,5581936483",Alta,"0,8963644264",Média,"0,6","0,872177575",Média,,"0,6","195,8964361",Muito Alta,1,"2612,097133",Baixa,"0,4","5,725747583",Média,"0,6","0,93",Alta,,"1296,924694",Média,Calculo realizado sem os municípios com informações do ano de 2023 indisponíveis,"0,6","90,29485679",Muito Alta,"  19.359.127,00 "
41019,41,19ª RS JACAREZINHO,292.529,Sul,"0,4653440855",Média,"0,9933411686",Alta,"0,4","0,894892472",Média,,"0,6","208,8681806",Muito Alta,1,"2708,194926",Baixa,"0,4","4,292883627",Baixa,"0,4","0,93",Alta,,"1084,850256",Baixa,Calculo realizado sem os municípios com informações do ano de 2023 indisponíveis,"0,4","64,88817253",Alta,"  18.206.583,00 "
41020,41,20ª RS TOLEDO,418.502,Sul,"0,2501820302",Muito Baixa,"0,9951595426",Alta,"0,4","0,694950084",Muito Baixa,,"0,2","149,8200725",Muito Baixa,"0,2","2281,828632",Muito Baixa,"0,2","4,843611353",Baixa,"0,4","0,92",Alta,,"1379,53377",Alta,,"0,8","40,47163441",Média,"  9.864.799,00 "
41021,41,21ª RS TELEMACO BORBA,181.345,Sul,"0,391623039",Baixa,"0,9650361",Alta,"0,4","0,815881331",Baixa,,"0,4","161,0190521",Baixa,"0,4","3724,942927",Muito Alta,1,"2,933160785",Muito Baixa,"0,2","0,9",Alta,,"1082,398217",Baixa,,"0,4","27,30782211",Muito Baixa,"  4.952.137,00 "
41022,41,22ª RS IVAIPORA,134.692,Sul,"0,6365622309",Muito Alta,"0,9879471167",Alta,"0,4","0,936120928",Alta,,"0,8","184,8662133",Média,"0,6","3288,049705",Alta,"0,8","9,794110349",Muito Alta,1,"0,94",Alta,,"1415,398924",Alta,,"0,8","95,82892436",Muito Alta,"  12.164.332,00 "
43001,43,REGIAO 01,436.593,Sul,"0,6803700472",Muito Alta,"0,6915501625",Muito Baixa,1,"0,850462559",Média,,"0,6","197,6669347",Muito Alta,1,"3263,34914",Alta,"0,8","6,255558455",Média,"0,6","0,81",Baixa,,"856,2973589",Muito Baixa,,"0,2","32,18982439",Baixa,"  14.053.852,00 "
43002,43,REGIAO 02,117.410,Sul,"0,5446546291",Alta,"0,9353638594",Alta,"0,4","0,939059705",Alta,,"0,8","201,0050251",Muito Alta,1,"4247,303699",Muito Alta,1,"2,439994829",Muito Baixa,"0,2","0,68",Muito Baixa,,"1048,173181",Muito Baixa,,"0,2","60,02933761",Alta,"  6.928.286,00 "
43003,43,REGIAO 03,446.488,Sul,"0,7559299242",Muito Alta,"0,7850629394",Baixa,"0,8","0,921865761",Média,,"0,6","211,8757951",Muito Alta,1,"3587,150616",Muito Alta,1,"6,85174175",Alta,"0,8","0,73",Muito Baixa,,"853,7501696",Muito Baixa,,"0,2","15,86039842",Muito Baixa,"  6.973.611,00 "
43004,43,REGIAO 04,175.693,Sul,"0,4187632973",Baixa,"0,9118131184",Alta,"0,4","0,910354994",Média,,"0,6","183,8434087",Média,"0,6","2740,724167",Média,"0,6","2,05301577",Muito Baixa,"0,2","0,91",Alta,,"1304,289647",Média,,"0,6","75,56915196",Muito Alta,"  13.040.364,00 "
43005,43,REGIAO 05,245.076,Sul,"0,7116518141",Muito Alta,"0,8202963851",Média,"0,6","0,912374121",Média,,"0,6","198,3058317",Muito Alta,1,"3219,020457",Alta,"0,8","10,78601951",Muito Alta,1,"0,81",Baixa,,"1082,118842",Baixa,,"0,4","44,09387292",Média,"  10.806.350,00 "
43006,43,REGIAO 06 - VALE DO PARANHANA E COSTA SERRA,216.513,Sul,"0,490815055",Alta,"0,8385975068",Média,"0,6","0,876455455",Média,,"0,6","180,5896182",Média,"0,6","3751,233964",Muito Alta,1,"2,829107857",Muito Baixa,"0,2","0,84",Baixa,,"895,3217074",Muito Baixa,,"0,2","28,68237473",Baixa,"  6.210.107,00 "
43007,43,REGIAO 07,774.102,Sul,"0,5195539864",Alta,"0,6890662298",Muito Baixa,1,"0,702099982",Muito Baixa,,"0,2","176,9792611",Média,"0,6","2769,552583",Média,"0,6","6,889528888",Alta,"0,8","0,85",Baixa,,"1155,606074",Baixa,,"0,4","21,44430321",Muito Baixa,"  16.600.078,00 "
43008,43,REGIAO 08,757.430,Sul,"0,4927584067",Alta,"0,8704973509",Média,"0,6","0,684386676",Muito Baixa,,"0,2","194,6054421",Alta,"0,8","4135,105932",Muito Alta,1,"5,474999638",Baixa,"0,4","0,8",Baixa,,"1648,734941",Muito Alta,,1,"18,74347993",Muito Baixa,"  14.196.874,00 "
43009,43,REGIAO 09,385.620,Sul,"0,5412523728",Alta,"0,7823643083",Baixa,"0,8","0,820079353",Baixa,,"0,4","190,8614698",Alta,"0,8","4826,647184",Muito Alta,1,"3,314883597",Muito Baixa,"0,2","0,88",Média,,"962,9428044",Muito Baixa,,"0,2","60,80139847",Alta,"  23.208.137,00 "
43010,43,REGIAO 10,2.152.987,Sul,"0,4987021287",Alta,"0,7165764183",Baixa,"0,8","0,623377661",Muito Baixa,,"0,2","190,5259995",Alta,"0,8","3559,615452",Muito Alta,1,"6,815389457",Alta,"0,8","0,88",Média,,"1120,327586",Baixa,,"0,4","6,663526533",Muito Baixa,"  14.346.486,00 "
43011,43,REGIAO 11,278.410,Sul,"0,5391573579",Alta,"0,9838723059",Alta,"0,4","0,898595596",Média,,"0,6","191,8034553",Alta,"0,8","3141,043572",Alta,"0,8","6,326126434",Média,"0,6","0,93",Alta,,"1124,262134",Baixa,,"0,4","61,38802473",Alta,"  16.950.400,00 "
43012,43,REGIAO 12,124.688,Sul,"0,5787703708",Muito Alta,"0,9738963411",Alta,"0,4","0,876924804",Média,,"0,6","198,0944437",Muito Alta,1,"4416,167601",Muito Alta,1,"2,93763703",Muito Baixa,"0,2","1,06",Muito Alta,,"1480,390422",Muito Alta,,1,"55,95495958",Alta,"  6.976.912,00 "
43013,43,REGIAO 13,228.354,Sul,"0,4587698048",Média,"0,9930544669",Alta,"0,4","0,790982422",Baixa,,"0,4","158,9637142",Baixa,"0,4","2911,890753",Média,"0,6","7,841405846",Muito Alta,1,"0,87",Média,,"1316,931344",Média,,"0,6","49,9538065",Média,"  11.280.119,00 "
43014,43,REGIAO 14,231.027,Sul,"0,4652643198",Média,"0,9998111706",Alta,"0,4","0,861600592",Média,,"0,6","164,9157891",Baixa,"0,4","3038,544597",Alta,"0,8","3,732773257",Baixa,"0,4","0,92",Alta,,"1467,495409",Muito Alta,,1,"42,20736131",Média,"  9.238.094,00 "
43015,43,REGIAO 15 - CAMINHO DAS AGUAS,189.989,Sul,"0,4012407034",Baixa,"0,9943744859",Alta,"0,4","0,91191069",Média,,"0,6","177,9050366",Média,"0,6","2233,980107",Muito Baixa,"0,2","3,681673949",Baixa,"0,4","0,93",Alta,,"1329,043126",Alta,,"0,8","89,4200454",Muito Alta,"  16.582.858,00 "
43016,43,REGIAO 16,233.287,Sul,"0,4329726046",Média,"0,9254829411",Alta,"0,4","0,832639624",Baixa,,"0,4","140,5993476",Muito Baixa,"0,2","2885,620044",Média,"0,6","6,460462854",Alta,"0,8","0,82",Baixa,,"1379,509188",Alta,,"0,8","77,44781859",Muito Alta,"  17.480.205,00 "
43017,43,REGIAO 17 - PLANALTO,418.123,Sul,"0,5684370389",Muito Alta,"0,8994336798",Média,"0,6","0,812052913",Baixa,,"0,4","175,5464301",Média,"0,6","3266,740741",Alta,"0,8","8,346216137",Muito Alta,1,"0,91",Alta,,"1142,3893",Baixa,,"0,4","28,21974135",Baixa,"  11.750.277,00 "
43018,43,REGIAO 18,131.458,Sul,"0,3701258197",Baixa,"0,9418448098",Alta,"0,4","0,925314549",Alta,,"0,8","178,7643202",Média,"0,6","1983,012278",Muito Baixa,"0,2","2,212340444",Muito Baixa,"0,2","0,89",Média,,"1330,909669",Alta,,"0,8","82,56892102",Muito Alta,"  9.981.922,00 "
43019,43,REGIAO 19,111.042,Sul,"0,560106086",Muito Alta,"0,9186141791",Alta,"0,4","0,903396913",Média,,"0,6","214,3333153",Muito Alta,1,"3986,712101",Muito Alta,1,"3,465914503",Muito Baixa,"0,2","0,91",Alta,,"1191,076689",Média,,"0,6","64,20585904",Alta,"  7.129.547,00 "
43020,43,REGIAO 20 - ROTA DA PRODUCAO,159.758,Sul,"0,4544854092",Média,"0,8841636738",Média,"0,6","0,946844602",Alta,,"0,8","152,7310056",Baixa,"0,4","2388,840838",Baixa,"0,4","1,850480328",Muito Baixa,"0,2","0,84",Baixa,,"1455,901589",Muito Alta,,1,"109,6519268",Muito Alta,"  17.288.600,00 "
43021,43,REGIAO 21,817.252,Sul,"0,7297201842",Muito Alta,"0,763026435",Baixa,"0,8","0,848511842",Média,,"0,6","219,271412",Muito Alta,1,"4036,017876",Muito Alta,1,"7,586506007",Muito Alta,1,"0,66",Muito Baixa,,"986,160915",Muito Baixa,,"0,2","27,58520217",Baixa,"  22.544.061,64 "
43022,43,REGIAO 22,182.932,Sul,"0,7906619946",Muito Alta,"0,7086185702",Baixa,"0,8","0,919374412",Média,,"0,6","267,312444",Muito Alta,1,"3483,086589",Muito Alta,1,"12,17686297",Muito Alta,1,"0,82",Baixa,,"828,5756761",Muito Baixa,,"0,2","50,50166182",Média,"  9.238.370,00 "
43023,43,REGIAO 23,582.629,Sul,"0,3768998454",Baixa,"0,6348233133",Muito Baixa,1,"0,509324115",Muito Baixa,,"0,2","157,7333088",Baixa,"0,4","2746,917482",Média,"0,6","6,92425591",Alta,"0,8","0,89",Média,,"1410,721963",Alta,,"0,8","11,82828352",Muito Baixa,"  6.891.501,00 "
43024,43,REGIAO 24,97.995,Sul,"0,4991332211",Alta,"0,9883127752",Alta,"0,4","0,860574519",Média,,"0,6","185,7237614",Alta,"0,8","2884,961204",Média,"0,6","4,909870074",Baixa,"0,4","0,92",Alta,,"1608,857397",Muito Alta,,1,"55,64407671",Alta,"  5.292.642,00 "
43025,43,REGIAO 25,315.025,Sul,"0,3080151734",Muito Baixa,"0,850184201",Média,"0,6","0,641698278",Muito Baixa,,"0,2","135,544798",Muito Baixa,"0,2","1814,358163",Muito Baixa,"0,2","5,733767451",Média,"0,6","0,88",Média,,"1440,818058",Muito Alta,,1,"37,57754146",Baixa,"  11.837.865,00 "
43026,43,REGIAO 26,184.252,Sul,"0,239512624",Muito Baixa,"0,8467376623",Média,"0,6","0,544346873",Muito Baixa,,"0,2","149,7948462",Muito Baixa,"0,2","2732,225895",Média,"0,6","1,281181745",Muito Baixa,"0,2","0,94",Alta,,"1320,234523",Média,,"0,6","40,45227189",Média,"  7.453.412,00 "
43027,43,REGIAO 27,189.102,Sul,"0,6113713234",Muito Alta,"0,8906780957",Média,"0,6","0,926320187",Alta,,"0,8","240,0820721",Muito Alta,1,"2995,485649",Alta,"0,8","5,296835207",Baixa,"0,4","1,16",Muito Alta,,"1151,441468",Baixa,,"0,4","55,86285708",Alta,"  10.563.778,00 "
43028,43,REGIAO 28,340.424,Sul,"0,6038091321",Muito Alta,"0,7934531458",Baixa,"0,8","0,7944857",Baixa,,"0,4","201,5134068",Muito Alta,1,"3004,514137",Alta,"0,8","5,362335602",Baixa,"0,4","0,85",Baixa,,"1370,198029",Alta,,"0,8","34,55615938",Baixa,"  11.763.746,00 "
43029,43,REGIAO 29,231.334,Sul,"0,4350125792",Média,"0,8530080945",Média,"0,6","0,725020965",Muito Baixa,,"0,2","144,8122628",Muito Baixa,"0,2","2767,477137",Média,"0,6","6,659078169",Alta,"0,8","0,9",Média,,"1633,026172",Muito Alta,,1,"82,04068453",Muito Alta,"  18.686.981,00 "
